branch_path,variable,units,scale,per
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Bagasse\Nitrous Oxide,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Bagasse\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Bagasse\Organic Carbon,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Bagasse\Particulates PM10,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Bagasse\Particulates PM2pt5,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Bagasse\Sulfur Dioxide,Avg Environmental Loading,Kilogramme,,Kilogramme
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Biomass,Demand Cost,2020 USD,,2017 USD
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Biomass,Final Energy Intensity,Gigajoule,,2017 USD
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Biomass,Fuel Share,Share,%,
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Biomass,RefHH,Ref/hh,,
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Biomass\Ammonia,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Biomass\Black Carbon,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Biomass\Carbon Dioxide,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Biomass\Carbon Dioxide Biogenic,Avg Environmental Loading,Metric Tonne,,Terajoule
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Biomass\Carbon Monoxide,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Biomass\Methane,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Biomass\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Biomass\Nitrous Oxide,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Biomass\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Biomass\Organic Carbon,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Biomass\Particulates PM10,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Biomass\Particulates PM2pt5,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Biomass\Sulfur Dioxide,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Biomethane,Demand Cost,2020 USD,,2017 USD
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Biomethane,Final Energy Intensity,Gigajoule,,2017 USD
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Biomethane,Fuel Share,Share,%,
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Biomethane,RefHH,Ref/hh,,
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Biomethane\Ammonia,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Biomethane\Black Carbon,Avg Environmental Loading,Kilogramme,,Metric Tonne
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Biomethane\Carbon Dioxide Biogenic,Avg Environmental Loading,Metric Tonne,,Terajoule
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Biomethane\Carbon Monoxide,Avg Environmental Loading,Kilogramme,,Metric Tonne
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Biomethane\Methane,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Biomethane\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,,Metric Tonne
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Biomethane\Nitrous Oxide,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Biomethane\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Kilogramme,,Metric Tonne
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Biomethane\Organic Carbon,Avg Environmental Loading,Kilogramme,,Metric Tonne
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Biomethane\Particulates PM10,Avg Environmental Loading,Kilogramme,,Metric Tonne
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Biomethane\Particulates PM2pt5,Avg Environmental Loading,Kilogramme,,Metric Tonne
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Biomethane\Sulfur Dioxide,Avg Environmental Loading,Kilogramme,,Kilogramme
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Bitumen,Demand Cost,2020 USD,,2017 USD
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Bitumen,Final Energy Intensity,Gigajoule,,2017 USD
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Bitumen,Fuel Share,Share,%,
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Bitumen,RefHH,Ref/hh,,
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Bitumen\Ammonia,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Bitumen\Black Carbon,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Bitumen\Carbon Dioxide,Avg Environmental Loading,Metric Tonne,,Terajoule
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Bitumen\Carbon Dioxide Biogenic,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Bitumen\Carbon Monoxide,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Bitumen\Methane,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Bitumen\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Bitumen\Nitrous Oxide,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Bitumen\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Bitumen\Organic Carbon,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Bitumen\Particulates PM10,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Bitumen\Particulates PM2pt5,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Bitumen\Sulfur Dioxide,Avg Environmental Loading,Kilogramme,,Kilogramme
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Charcoal,Demand Cost,2020 USD,,2017 USD
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Charcoal,Final Energy Intensity,Gigajoule,,2017 USD
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Charcoal,Fuel Share,Share,%,
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Charcoal,RefHH,Ref/hh,,
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Charcoal\Ammonia,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Charcoal\Black Carbon,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Charcoal\Carbon Dioxide,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Charcoal\Carbon Dioxide Biogenic,Avg Environmental Loading,Metric Tonne,,Terajoule
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Charcoal\Carbon Monoxide,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Charcoal\Methane,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Charcoal\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Charcoal\Nitrous Oxide,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Charcoal\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Charcoal\Organic Carbon,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Charcoal\Particulates PM10,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Charcoal\Particulates PM2pt5,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Charcoal\Sulfur Dioxide,Avg Environmental Loading,Kilogramme,,Kilogramme
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Coal Anthracite,Demand Cost,2020 USD,,2017 USD
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Coal Anthracite,Final Energy Intensity,Gigajoule,,2017 USD
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Coal Anthracite,Fuel Share,Share,%,
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Coal Anthracite,RefHH,Ref/hh,,
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Coal Anthracite\Ammonia,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Coal Anthracite\Black Carbon,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Coal Anthracite\Carbon Dioxide,Avg Environmental Loading,Metric Tonne,,Terajoule
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Coal Anthracite\Carbon Dioxide Biogenic,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Coal Anthracite\Carbon Monoxide,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Coal Anthracite\Methane,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Coal Anthracite\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Coal Anthracite\Nitrous Oxide,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Coal Anthracite\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Coal Anthracite\Organic Carbon,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Coal Anthracite\Particulates PM10,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Coal Anthracite\Particulates PM2pt5,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Coal Anthracite\Sulfur Dioxide,Avg Environmental Loading,Kilogramme,,Kilogramme
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Coal Lignite,Demand Cost,2020 USD,,2017 USD
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Coal Lignite,Final Energy Intensity,Gigajoule,,2017 USD
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Coal Lignite,Fuel Share,Share,%,
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Coal Lignite,RefHH,Ref/hh,,
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Coal Lignite\Ammonia,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Coal Lignite\Black Carbon,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Coal Lignite\Carbon Dioxide,Avg Environmental Loading,Metric Tonne,,Terajoule
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Coal Lignite\Carbon Dioxide Biogenic,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Coal Lignite\Carbon Monoxide,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Coal Lignite\Methane,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Coal Lignite\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Coal Lignite\Nitrous Oxide,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Coal Lignite\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Coal Lignite\Organic Carbon,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Coal Lignite\Particulates PM10,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Other Non Metallic Minerals\Indirect Process Heating\Others\Coal Lignite\Particulates PM2pt5,Avg Environmental Loading,Kilogramme,,Terajoule
